    0.32126E+02    0.97488E-02
    0.32775E+02    0.92352E-02
    0.33437E+02    0.87483E-02
    0.34112E+02    0.82869E-02
    0.34801E+02    0.78497E-02
    0.35504E+02    0.74353E-02
    0.36222E+02    0.70426E-02
    0.36953E+02    0.66704E-02
    0.37700E+02    0.63178E-02
    0.38462E+02    0.59836E-02
    0.39239E+02    0.56670E-02
    0.40031E+02    0.53669E-02
    0.40840E+02    0.50826E-02
    0.41665E+02    0.48132E-02
    0.42507E+02    0.45580E-02
    0.43365E+02    0.43162E-02
    0.44241E+02    0.40871E-02
    0.45135E+02    0.38701E-02
    0.46047E+02    0.36645E-02
    0.46977E+02    0.34697E-02
    0.47926E+02    0.32851E-02
    0.48894E+02    0.31103E-02
    0.49882E+02    0.29447E-02
    0.50890E+02    0.27878E-02
    0.51918E+02    0.26393E-02
    0.52966E+02    0.24985E-02
    0.54036E+02    0.23652E-02
    0.55128E+02    0.22389E-02
    0.56242E+02    0.21193E-02
    0.57378E+02    0.20061E-02
    0.58537E+02    0.18988E-02
    0.59720E+02    0.17972E-02
    0.60926E+02    0.17010E-02
    0.62157E+02    0.16099E-02
    0.63412E+02    0.15236E-02
    0.64693E+02    0.14419E-02
    0.66000E+02    0.13645E-02
    0.67334E+02    0.12912E-02
    0.68694E+02    0.12218E-02
    0.70082E+02    0.11561E-02
    0.71497E+02    0.10939E-02
    0.72942E+02    0.10350E-02
    0.74415E+02    0.97925E-03
    0.75918E+02    0.92645E-03
    0.77452E+02    0.87646E-03
    0.79017E+02    0.82914E-03
    0.80613E+02    0.78434E-03
    0.82241E+02    0.74192E-03
    0.83903E+02    0.70177E-03
    0.85598E+02    0.66376E-03
    0.87327E+02    0.62779E-03
    0.89091E+02    0.59373E-03
    0.90891E+02    0.56150E-03
    0.92727E+02    0.53099E-03
    0.94600E+02    0.50211E-03
    0.96511E+02    0.47478E-03
    0.98461E+02    0.44891E-03
    0.10045E+03    0.42443E-03
    0.10248E+03    0.40126E-03
    0.10455E+03    0.37933E-03
    0.10666E+03    0.35858E-03
    0.10882E+03    0.33895E-03
    0.11101E+03    0.32037E-03
    0.11326E+03    0.30279E-03
    0.11554E+03    0.28616E-03
    0.11788E+03    0.27042E-03
    0.12026E+03    0.25553E-03
    0.12269E+03    0.24145E-03
    0.12517E+03    0.22812E-03
    0.12770E+03    0.21551E-03
    0.13028E+03    0.20359E-03
    0.13291E+03    0.19231E-03
    0.13559E+03    0.18163E-03
    0.13833E+03    0.17154E-03
    0.14113E+03    0.16200E-03
    0.14398E+03    0.15297E-03
    0.14689E+03    0.14443E-03
    0.14985E+03    0.13635E-03
    0.15288E+03    0.12872E-03
    0.15597E+03    0.12150E-03
    0.15912E+03    0.11467E-03
    0.16233E+03    0.10822E-03
    0.16561E+03    0.10212E-03
    0.16896E+03    0.96348E-04
    0.17237E+03    0.90895E-04
    0.17585E+03    0.85741E-04
    0.17941E+03    0.80869E-04
    0.18303E+03    0.76265E-04
    0.18673E+03    0.71913E-04
    0.19050E+03    0.67801E-04
    0.19435E+03    0.63916E-04
    0.19828E+03    0.60244E-04
    0.20228E+03    0.56776E-04
    0.20637E+03    0.53499E-04
    0.21054E+03    0.50404E-04
    0.21479E+03    0.47481E-04
    0.21913E+03    0.44720E-04
    0.22356E+03    0.42113E-04
    0.22807E+03    0.39651E-04
    0.23268E+03    0.37327E-04
    0.23738E+03    0.35133E-04
    0.24217E+03    0.33062E-04
    0.24707E+03    0.31107E-04
    0.25206E+03    0.29263E-04
    0.25715E+03    0.27522E-04
    0.26234E+03    0.25880E-04
    0.26764E+03    0.24331E-04
    0.27305E+03    0.22870E-04
    0.27857E+03    0.21493E-04
    0.28419E+03    0.20194E-04
    0.28994E+03    0.18969E-04
    0.29579E+03    0.17815E-04
    0.30177E+03    0.16728E-04
    0.30786E+03    0.15703E-04
    0.31408E+03    0.14737E-04
    0.32043E+03    0.13828E-04
    0.32690E+03    0.12972E-04
    0.33351E+03    0.12166E-04
    0.34024E+03    0.11407E-04
    0.34712E+03    0.10693E-04
    0.35413E+03    0.10021E-04
    0.36128E+03    0.93894E-05
    0.36858E+03    0.87953E-05
    0.37603E+03    0.82367E-05
    0.38362E+03    0.77117E-05
    0.39137E+03    0.72184E-05
    0.39928E+03    0.67550E-05
    0.40734E+03    0.63199E-05
    0.41557E+03    0.59114E-05
    0.42397E+03    0.55280E-05
    0.43253E+03    0.51683E-05
    0.44127E+03    0.48309E-05
    0.45019E+03    0.45146E-05
    0.45928E+03    0.42180E-05
    0.46856E+03    0.39401E-05
    0.47802E+03    0.36798E-05
    0.48768E+03    0.34360E-05
    0.49753E+03    0.32078E-05
    0.50758E+03    0.29942E-05
    0.51784E+03    0.27944E-05
    0.52830E+03    0.26076E-05
    0.53897E+03    0.24330E-05
    0.54986E+03    0.22697E-05
    0.56097E+03    0.21172E-05
    0.57230E+03    0.19748E-05
    0.58386E+03    0.18418E-05
    0.59565E+03    0.17176E-05
    0.60769E+03    0.16018E-05
    0.61996E+03    0.14938E-05
    0.63249E+03    0.13930E-05
    0.64526E+03    0.12991E-05
    0.65830E+03    0.12116E-05
    0.67160E+03    0.11301E-05
    0.68516E+03    0.10541E-05
    0.69901E+03    0.98333E-06
    0.71313E+03    0.91744E-06
    0.72753E+03    0.85610E-06
    0.74223E+03    0.79899E-06
    0.75722E+03    0.74585E-06
    0.77252E+03    0.69639E-06
    0.78813E+03    0.65037E-06
    0.80405E+03    0.60755E-06
    0.82029E+03    0.56771E-06
    0.83686E+03    0.53065E-06
    0.85377E+03    0.49617E-06
    0.87101E+03    0.46408E-06
    0.88861E+03    0.43421E-06
    0.90656E+03    0.40640E-06
    0.92488E+03    0.38050E-06
    0.94356E+03    0.35638E-06
    0.96262E+03    0.33390E-06
    0.98207E+03    0.31295E-06
    0.10019E+04    0.29342E-06
    0.10221E+04    0.27520E-06
    0.10428E+04    0.25821E-06
    0.10639E+04    0.24234E-06
    0.10854E+04    0.22752E-06
    0.11073E+04    0.21367E-06
    0.11296E+04    0.20071E-06
    0.11525E+04    0.18858E-06
    0.11757E+04    0.17722E-06
    0.11995E+04    0.16657E-06
    0.12237E+04    0.15659E-06
    0.12485E+04    0.14722E-06
    0.12737E+04    0.13843E-06
    0.12994E+04    0.13017E-06
    0.13257E+04    0.12241E-06
    0.13524E+04    0.11510E-06
    0.13798E+04    0.10823E-06
